"Time (seconds)","Speed (mph)"
2816,34.1234493
2817,33.60525274
2818,33.50593965
2819,33.70188808
2820,34.01890143
2821,34.30821998
2822,34.45231614
2823,34.38675072
2824,34.13015631
2825,33.77220535
2826,33.45172857
2827,33.3191165
2828,33.46517142
2829,33.87279785
2830,34.43542969
2831,35.03593035
2832,35.63023397
2833,36.23635504
2834,36.82004493
2835,37.20979562
2836,37.16414039
2837,36.55751116
2838,35.50773647
2839,34.32483433
2840,33.33792748
2841,32.72117106
2842,32.43170114
2843,32.31797753
2844,32.28357573
2845,32.3339738
2846,32.51281233
2847,32.83646781
2848,33.26084374
2849,33.6903175
2850,34.03891793
2851,34.26926275
2852,34.36379877
2853,34.30938227
2854,34.11745047
2855,33.81430164
2856,33.41948556
2857,32.95174654
2858,32.44010562
2859,31.93193173
2860,31.49164603
2861,31.17639683
2862,31.01646298
2863,31.01803792
2864,31.17175671
2865,31.46175462
2866,31.8685269
2867,32.35510393
2868,32.84559849
2869,33.20437657
2870,33.23711153
2871,32.7749821
2872,31.82596029
2873,30.63036493
2874,29.53698207
2875,28.79505761
2876,28.35879214
2877,27.83975045
2878,26.74989049
2879,24.88598017
2880,22.53906256
2881,20.35750099
2882,18.89866728
2883,18.20818604
2884,17.80858026
2885,17.05357154
2886,15.54413975
2887,13.35340245
2888,10.93224104
2889,8.811673235
2890,7.329501953
2891,6.501193673
2892,6.092113037
2893,5.839803757
2894,5.624948847
2895,5.463185977
2896,5.392661482
2897,5.397689035
2898,5.420376093
2899,5.420327439
2900,5.425800084
2901,5.524145508
2902,5.771904762
2903,6.110095099
2904,6.40381772
2905,6.582358922
2906,6.725640579
2907,7.003595785
2908,7.54356579
2909,8.36473098
2910,9.402884638
2911,10.54121634
2912,11.61367809
2913,12.42734701
2914,12.83863508
2915,12.85799386
2916,12.6781336
2917,12.54275908
2918,12.57855021
2919,12.7646814
2920,12.99549834
2921,13.14705473
2922,13.1618743
2923,13.09307972
2924,13.04042376
2925,13.05407744
2926,13.09353382
2927,13.07869623
2928,13.01777995
2929,13.06760318
2930,13.42016799
2931,14.13637806
2932,15.0908653
2933,16.05283261
2934,16.84622192
2935,17.48057297
2936,18.14128174
2937,19.05728568
2938,20.34193179
2939,21.87095122
2940,23.29514526
2941,24.24873692
2942,24.5911277
2943,24.46136998
2944,24.14654064
2945,23.91219
2946,23.90239078
2947,24.14799665
2948,24.63895252
2949,25.35686186
2950,26.24999134
2951,27.23018758
2952,28.21145781
2953,29.14831979
2954,30.05783116
2955,30.99868275
2956,31.99044236
2957,32.95681373
2958,33.78050712
2959,34.41804228
2960,34.95825736
2961,35.56908883
2962,36.36704799
2963,37.33144618
2964,38.35599301
2965,39.35784918
2966,40.31468442
2967,41.23300752
2968,42.11046329
2969,42.91659447
2970,43.59975243
2971,44.10443946
2972,44.37923218
2973,44.3921128
2974,44.15604667
2975,43.73283482
2976,43.20691674
2977,42.65368408
2978,42.12093826
2979,41.62432774
2980,41.15416864
2981,40.68835234
2982,40.20819039
2983,39.72129261
2984,39.27332142
2985,38.92856463
2986,38.73855196
2987,38.71592256
2988,38.82480602
2989,39.01312122
2990,39.26340867
2991,39.60035383
2992,40.04811419
2993,40.58253587
2994,41.1221671
2995,41.57744716
2996,41.91985776
2997,42.19441441
2998,42.46935849
2999,42.79496913
3000,43.19033662
3001,43.62363421
3002,44.01163516
3003,44.27204979
3004,44.37754732
3005,44.36629929
3006,44.31902227
3007,44.30599929
3008,44.34325724
3009,44.41397455
3010,44.50807809
3011,44.62146833
3012,44.7528118
3013,44.91630819
3014,45.13349487
3015,45.40330869
3016,45.67771577
3017,45.86205578
3018,45.85641195
3019,45.61489118
3020,45.15903448
3021,44.54478824
3022,43.84714408
3023,43.16791986
3024,42.62612444
3025,42.32303868
3026,42.29927223
3027,42.52355155
